FY,County,Category,Value,LastReportedDate,
2014,Giles,By crisis walk-in centers,2,2018-05-17 00:00:00.0000000
2014,Giles,By mobile crisis teams,274,2018-05-17 00:00:00.0000000
2014,Giles,Per 1,000 people,9,2018-05-17 00:00:00.0000000
2014,Giles,Total assessments,276,2018-05-17 00:00:00.0000000
2014,Grainger,By crisis walk-in centers,15,2018-05-17 00:00:00.0000000
2014,Grainger,By mobile crisis teams,161,2018-05-17 00:00:00.0000000
2014,Grainger,Per 1,000 people,8,2018-05-17 00:00:00.0000000
2014,Grainger,Total assessments,176,2018-05-17 00:00:00.0000000
2014,Greene,By crisis walk-in centers,42,2018-05-17 00:00:00.0000000
2014,Greene,By mobile crisis teams,530,2018-05-17 00:00:00.0000000
2014,Greene,Per 1,000 people,8,2018-05-17 00:00:00.0000000
2014,Greene,Total assessments,572,2018-05-17 00:00:00.0000000
2014,Grundy,By crisis walk-in centers,18,2018-05-17 00:00:00.0000000
2014,Grundy,By mobile crisis teams,132,2018-05-17 00:00:00.0000000
2014,Grundy,Per 1,000 people,11,2018-05-17 00:00:00.0000000
2014,Grundy,Total assessments,150,2018-05-17 00:00:00.0000000
2014,Hamblen,By crisis walk-in centers,125,2018-05-17 00:00:00.0000000
2014,Hamblen,By mobile crisis teams,693,2018-05-17 00:00:00.0000000
2014,Hamblen,Per 1,000 people,13,2018-05-17 00:00:00.0000000
2014,Hamblen,Total assessments,818,2018-05-17 00:00:00.0000000
2014,Hamilton,By crisis walk-in centers,1856,2018-05-17 00:00:00.0000000
2014,Hamilton,By mobile crisis teams,2316,2018-05-17 00:00:00.0000000
2014,Hamilton,Per 1,000 people,12,2018-05-17 00:00:00.0000000
2014,Hamilton,Total assessments,4172,2018-05-17 00:00:00.0000000
2014,Hancock,By crisis walk-in centers,3,2018-05-17 00:00:00.0000000
2014,Hancock,By mobile crisis teams,23,2018-05-17 00:00:00.0000000
2014,Hancock,Per 1,000 people,4,2018-05-17 00:00:00.0000000
2014,Hancock,Total assessments,26,2018-05-17 00:00:00.0000000
2014,Hardeman,By crisis walk-in centers,51,2018-05-17 00:00:00.0000000
2014,Hardeman,By mobile crisis teams,273,2018-05-17 00:00:00.0000000
2014,Hardeman,Per 1,000 people,13,2018-05-17 00:00:00.0000000
2014,Hardeman,Total assessments,324,2018-05-17 00:00:00.0000000
2014,Hardin,By crisis walk-in centers,39,2018-05-17 00:00:00.0000000
2014,Hardin,By mobile crisis teams,425,2018-05-17 00:00:00.0000000
2014,Hardin,Per 1,000 people,18,2018-05-17 00:00:00.0000000
2014,Hardin,Total assessments,464,2018-05-17 00:00:00.0000000
2014,Hawkins,By crisis walk-in centers,35,2018-05-17 00:00:00.0000000
2014,Hawkins,By mobile crisis teams,333,2018-05-17 00:00:00.0000000
2014,Hawkins,Per 1,000 people,7,2018-05-17 00:00:00.0000000
2014,Hawkins,Total assessments,368,2018-05-17 00:00:00.0000000
2014,Haywood,By crisis walk-in centers,67,2018-05-17 00:00:00.0000000
2014,Haywood,By mobile crisis teams,59,2018-05-17 00:00:00.0000000
2014,Haywood,Per 1,000 people,7,2018-05-17 00:00:00.0000000
2014,Haywood,Total assessments,126,2018-05-17 00:00:00.0000000
2014,Henderson,By crisis walk-in centers,96,2018-05-17 00:00:00.0000000
2014,Henderson,By mobile crisis teams,202,2018-05-17 00:00:00.0000000
2014,Henderson,Per 1,000 people,11,2018-05-17 00:00:00.0000000
2014,Henderson,Total assessments,298,2018-05-17 00:00:00.0000000
2014,Henry,By crisis walk-in centers,27,2018-05-17 00:00:00.0000000
2014,Henry,By mobile crisis teams,321,2018-05-17 00:00:00.0000000
2014,Henry,Per 1,000 people,11,2018-05-17 00:00:00.0000000
2014,Henry,Total assessments,348,2018-05-17 00:00:00.0000000
2014,Hickman,By crisis walk-in centers,3,2018-05-17 00:00:00.0000000
2014,Hickman,By mobile crisis teams,164,2018-05-17 00:00:00.0000000
2014,Hickman,Per 1,000 people,7,2018-05-17 00:00:00.0000000
2014,Hickman,Total assessments,167,2018-05-17 00:00:00.0000000
2014,Houston,By crisis walk-in centers,0,2018-05-17 00:00:00.0000000
2014,Houston,By mobile crisis teams,44,2018-05-17 00:00:00.0000000
2014,Houston,Per 1,000 people,5,2018-05-17 00:00:00.0000000
2014,Houston,Total assessments,44,2018-05-17 00:00:00.0000000
2014,Humphreys,By crisis walk-in centers,3,2018-05-17 00:00:00.0000000
2014,Humphreys,By mobile crisis teams,140,2018-05-17 00:00:00.0000000
2014,Humphreys,Per 1,000 people,8,2018-05-17 00:00:00.0000000
2014,Humphreys,Total assessments,143,2018-05-17 00:00:00.0000000
2014,Jackson,By crisis walk-in centers,61,2018-05-17 00:00:00.0000000
2014,Jackson,By mobile crisis teams,87,2018-05-17 00:00:00.0000000
2014,Jackson,Per 1,000 people,13,2018-05-17 00:00:00.0000000
2014,Jackson,Total assessments,148,2018-05-17 00:00:00.0000000
2014,Jefferson,By crisis walk-in centers,60,2018-05-17 00:00:00.0000000
2014,Jefferson,By mobile crisis teams,380,2018-05-17 00:00:00.0000000
2014,Jefferson,Per 1,000 people,8,2018-05-17 00:00:00.0000000
2014,Jefferson,Total assessments,440,2018-05-17 00:00:00.0000000
2014,Johnson,By crisis walk-in centers,13,2018-05-17 00:00:00.0000000
2014,Johnson,By mobile crisis teams,102,2018-05-17 00:00:00.0000000
2014,Johnson,Per 1,000 people,6,2018-05-17 00:00:00.0000000
2014,Johnson,Total assessments,115,2018-05-17 00:00:00.0000000
2014,Knox,By crisis walk-in centers,615,2018-05-17 00:00:00.0000000
2014,Knox,By mobile crisis teams,3907,2018-05-17 00:00:00.0000000
2014,Knox,Per 1,000 people,10,2018-05-17 00:00:00.0000000
2014,Knox,Total assessments,4522,2018-05-17 00:00:00.0000000
2014,Lake,By crisis walk-in centers,6,2018-05-17 00:00:00.0000000
2014,Lake,By mobile crisis teams,28,2018-05-17 00:00:00.0000000
2014,Lake,Per 1,000 people,4,2018-05-17 00:00:00.0000000
2014,Lake,Total assessments,34,2018-05-17 00:00:00.0000000
2014,Lauderdale,By crisis walk-in centers,10,2018-05-17 00:00:00.0000000
2014,Lauderdale,By mobile crisis teams,247,2018-05-17 00:00:00.0000000
2014,Lauderdale,Per 1,000 people,10,2018-05-17 00:00:00.0000000
2014,Lauderdale,Total assessments,257,2018-05-17 00:00:00.0000000
2014,Lawrence,By crisis walk-in centers,2,2018-05-17 00:00:00.0000000
2014,Lawrence,By mobile crisis teams,388,2018-05-17 00:00:00.0000000
2014,Lawrence,Per 1,000 people,9,2018-05-17 00:00:00.0000000
2014,Lawrence,Total assessments,390,2018-05-17 00:00:00.0000000
2014,Lewis,By crisis walk-in centers,1,2018-05-17 00:00:00.0000000
2014,Lewis,By mobile crisis teams,105,2018-05-17 00:00:00.0000000
2014,Lewis,Per 1,000 people,9,2018-05-17 00:00:00.0000000
2014,Lewis,Total assessments,106,2018-05-17 00:00:00.0000000
2014,Lincoln,By crisis walk-in centers,2,2018-05-17 00:00:00.0000000
2014,Lincoln,By mobile crisis teams,187,2018-05-17 00:00:00.0000000
2014,Lincoln,Per 1,000 people,6,2018-05-17 00:00:00.0000000
2014,Lincoln,Total assessments,189,2018-05-17 00:00:00.0000000
2014,Loudon,By crisis walk-in centers,28,2018-05-17 00:00:00.0000000
2014,Loudon,By mobile crisis teams,291,2018-05-17 00:00:00.0000000
2014,Loudon,Per 1,000 people,6,2018-05-17 00:00:00.0000000
2014,Loudon,Total assessments,319,2018-05-17 00:00:00.0000000
2014,Macon,By crisis walk-in centers,11,2018-05-17 00:00:00.0000000
2014,Macon,By mobile crisis teams,130,2018-05-17 00:00:00.0000000
2014,Macon,Per 1,000 people,6,2018-05-17 00:00:00.0000000
2014,Macon,Total assessments,141,2018-05-17 00:00:00.0000000
2014,Madison,By crisis walk-in centers,1146,2018-05-17 00:00:00.0000000
2014,Madison,By mobile crisis teams,599,2018-05-17 00:00:00.0000000
2014,Madison,Per 1,000 people,18,2018-05-17 00:00:00.0000000
2014,Madison,Total assessments,1745,2018-05-17 00:00:00.0000000
2014,Marion,By crisis walk-in centers,50,2018-05-17 00:00:00.0000000
2014,Marion,By mobile crisis teams,183,2018-05-17 00:00:00.0000000
2014,Marion,Per 1,000 people,8,2018-05-17 00:00:00.0000000
2014,Marion,Total assessments,233,2018-05-17 00:00:00.0000000
2014,Marshall,By crisis walk-in centers,1,2018-05-17 00:00:00.0000000
2014,Marshall,By mobile crisis teams,241,2018-05-17 00:00:00.0000000
2014,Marshall,Per 1,000 people,8,2018-05-17 00:00:00.0000000
2014,Marshall,Total assessments,242,2018-05-17 00:00:00.0000000
2014,Maury,By crisis walk-in centers,5,2018-05-17 00:00:00.0000000
2014,Maury,By mobile crisis teams,956,2018-05-17 00:00:00.0000000
2014,Maury,Per 1,000 people,11,2018-05-17 00:00:00.0000000
2014,Maury,Total assessments,961,2018-05-17 00:00:00.0000000
2014,McMinn,By crisis walk-in centers,22,2018-05-17 00:00:00.0000000
2014,McMinn,By mobile crisis teams,492,2018-05-17 00:00:00.0000000
2014,McMinn,Per 1,000 people,10,2018-05-17 00:00:00.0000000
2014,McMinn,Total assessments,514,2018-05-17 00:00:00.0000000
2014,Mcnairy,By crisis walk-in centers,53,2018-05-17 00:00:00.0000000
2014,Mcnairy,By mobile crisis teams,267,2018-05-17 00:00:00.0000000
2014,Mcnairy,Per 1,000 people,12,2018-05-17 00:00:00.0000000
2014,Mcnairy,Total assessments,320,2018-05-17 00:00:00.0000000
2014,Meigs,By crisis walk-in centers,2,2018-05-17 00:00:00.0000000
2014,Meigs,By mobile crisis teams,70,2018-05-17 00:00:00.0000000
2014,Meigs,Per 1,000 people,6,2018-05-17 00:00:00.0000000
2014,Meigs,Total assessments,72,2018-05-17 00:00:00.0000000
2014,Monroe,By crisis walk-in centers,16,2018-05-17 00:00:00.0000000
2014,Monroe,By mobile crisis teams,292,2018-05-17 00:00:00.0000000
2014,Monroe,Per 1,000 people,7,2018-05-17 00:00:00.0000000
2014,Monroe,Total assessments,308,2018-05-17 00:00:00.0000000
2014,Montgomery,By crisis walk-in centers,13,2018-05-17 00:00:00.0000000
2014,Montgomery,By mobile crisis teams,1325,2018-05-17 00:00:00.0000000
2014,Montgomery,Per 1,000 people,7,2018-05-17 00:00:00.0000000
2014,Montgomery,Total assessments,1338,2018-05-17 00:00:00.0000000
2014,Moore,By crisis walk-in centers,0,2018-05-17 00:00:00.0000000
2014,Moore,By mobile crisis teams,18,2018-05-17 00:00:00.0000000
2014,Moore,Per 1,000 people,3,2018-05-17 00:00:00.0000000
2014,Moore,Total assessments,18,2018-05-17 00:00:00.0000000
2014,Morgan,By crisis walk-in centers,49,2018-05-17 00:00:00.0000000
2014,Morgan,By mobile crisis teams,132,2018-05-17 00:00:00.0000000
2014,Morgan,Per 1,000 people,8,2018-05-17 00:00:00.0000000
2014,Morgan,Total assessments,181,2018-05-17 00:00:00.0000000
2014,Obion,By crisis walk-in centers,19,2018-05-17 00:00:00.0000000
2014,Obion,By mobile crisis teams,203,2018-05-17 00:00:00.0000000
2014,Obion,Per 1,000 people,7,2018-05-17 00:00:00.0000000
2014,Obion,Total assessments,222,2018-05-17 00:00:00.0000000
2014,Out of State,By crisis walk-in centers,115,2018-05-17 00:00:00.0000000
2014,Out of State,By mobile crisis teams,980,2018-05-17 00:00:00.0000000
2014,Out of State,Per 1,000 people,NA,2018-05-17 00:00:00.0000000
2014,Out of State,Total assessments,1095,2018-05-17 00:00:00.0000000
2014,Overton,By crisis walk-in centers,62,2018-05-17 00:00:00.0000000
2014,Overton,By mobile crisis teams,133,2018-05-17 00:00:00.0000000
2014,Overton,Per 1,000 people,9,2018-05-17 00:00:00.0000000
2014,Overton,Total assessments,195,2018-05-17 00:00:00.0000000
2014,Perry,By crisis walk-in centers,4,2018-05-17 00:00:00.0000000
2014,Perry,By mobile crisis teams,42,2018-05-17 00:00:00.0000000
2014,Perry,Per 1,000 people,6,2018-05-17 00:00:00.0000000
2014,Perry,Total assessments,46,2018-05-17 00:00:00.0000000
2014,Pickett,By crisis walk-in centers,14,2018-05-17 00:00:00.0000000
2014,Pickett,By mobile crisis teams,14,2018-05-17 00:00:00.0000000
2014,Pickett,Per 1,000 people,5,2018-05-17 00:00:00.0000000
2014,Pickett,Total assessments,28,2018-05-17 00:00:00.0000000
2014,Polk,By crisis walk-in centers,5,2018-05-17 00:00:00.0000000
2014,Polk,By mobile crisis teams,130,2018-05-17 00:00:00.0000000
2014,Polk,Per 1,000 people,8,2018-05-17 00:00:00.0000000
2014,Polk,Total assessments,135,2018-05-17 00:00:00.0000000
2014,Putnam,By crisis walk-in centers,547,2018-05-17 00:00:00.0000000
2014,Putnam,By mobile crisis teams,565,2018-05-17 00:00:00.0000000
2014,Putnam,Per 1,000 people,15,2018-05-17 00:00:00.0000000
2014,Putnam,Total assessments,1112,2018-05-17 00:00:00.0000000
2014,Rhea,By crisis walk-in centers,35,2018-05-17 00:00:00.0000000
2014,Rhea,By mobile crisis teams,303,2018-05-17 00:00:00.0000000
2014,Rhea,Per 1,000 people,10,2018-05-17 00:00:00.0000000
2014,Rhea,Total assessments,338,2018-05-17 00:00:00.0000000
2014,Roane,By crisis walk-in centers,82,2018-05-17 00:00:00.0000000
2014,Roane,By mobile crisis teams,478,2018-05-17 00:00:00.0000000
2014,Roane,Per 1,000 people,11,2018-05-17 00:00:00.0000000
2014,Roane,Total assessments,560,2018-05-17 00:00:00.0000000
2014,Robertson,By crisis walk-in centers,4,2018-05-17 00:00:00.0000000
2014,Robertson,By mobile crisis teams,469,2018-05-17 00:00:00.0000000
2014,Robertson,Per 1,000 people,7,2018-05-17 00:00:00.0000000
2014,Robertson,Total assessments,473,2018-05-17 00:00:00.0000000
2014,Rutherford,By crisis walk-in centers,28,2018-05-17 00:00:00.0000000
2014,Rutherford,By mobile crisis teams,1206,2018-05-17 00:00:00.0000000
2014,Rutherford,Per 1,000 people,4,2018-05-17 00:00:00.0000000
2014,Rutherford,Total assessments,1234,2018-05-17 00:00:00.0000000
2014,Scott,By crisis walk-in centers,18,2018-05-17 00:00:00.0000000
2014,Scott,By mobile crisis teams,135,2018-05-17 00:00:00.0000000
2014,Scott,Per 1,000 people,7,2018-05-17 00:00:00.0000000
2014,Scott,Total assessments,153,2018-05-17 00:00:00.0000000
2014,Sequatchie,By crisis walk-in centers,24,2018-05-17 00:00:00.0000000
2014,Sequatchie,By mobile crisis teams,70,2018-05-17 00:00:00.0000000
2014,Sequatchie,Per 1,000 people,6,2018-05-17 00:00:00.0000000
2014,Sequatchie,Total assessments,94,2018-05-17 00:00:00.0000000
2014,Sevier,By crisis walk-in centers,65,2018-05-17 00:00:00.0000000
2014,Sevier,By mobile crisis teams,557,2018-05-17 00:00:00.0000000
2014,Sevier,Per 1,000 people,6,2018-05-17 00:00:00.0000000
2014,Sevier,Total assessments,622,2018-05-17 00:00:00.0000000
2014,Shelby,By crisis walk-in centers,7765,2018-05-17 00:00:00.0000000
2014,Shelby,By mobile crisis teams,8361,2018-05-17 00:00:00.0000000
2014,Shelby,Per 1,000 people,17,2018-05-17 00:00:00.0000000
2014,Shelby,Total assessments,16126,2018-05-17 00:00:00.0000000
2014,Smith,By crisis walk-in centers,20,2018-05-17 00:00:00.0000000
2014,Smith,By mobile crisis teams,99,2018-05-17 00:00:00.0000000
2014,Smith,Per 1,000 people,6,2018-05-17 00:00:00.0000000
2014,Smith,Total assessments,119,2018-05-17 00:00:00.0000000
2014,Stewart,By crisis walk-in centers,0,2018-05-17 00:00:00.0000000
2014,Stewart,By mobile crisis teams,75,2018-05-17 00:00:00.0000000
2014,Stewart,Per 1,000 people,6,2018-05-17 00:00:00.0000000
2014,Stewart,Total assessments,75,2018-05-17 00:00:00.0000000
2014,Sullivan,By crisis walk-in centers,120,2018-05-17 00:00:00.0000000
2014,Sullivan,By mobile crisis teams,1894,2018-05-17 00:00:00.0000000
2014,Sullivan,Per 1,000 people,13,2018-05-17 00:00:00.0000000
2014,Sullivan,Total assessments,2014,2018-05-17 00:00:00.0000000
2014,Sumner,By crisis walk-in centers,25,2018-05-17 00:00:00.0000000
2014,Sumner,By mobile crisis teams,966,2018-05-17 00:00:00.0000000
2014,Sumner,Per 1,000 people,6,2018-05-17 00:00:00.0000000
2014,Sumner,Total assessments,991,2018-05-17 00:00:00.0000000
2014,Tennessee,Per 1,000 people,2,2018-05-17 00:00:00.0000000
2014,Tennessee,Total assessments,69977,2018-05-17 00:00:00.0000000
2014,Tipton,By crisis walk-in centers,20,2018-05-17 00:00:00.0000000
2014,Tipton,By mobile crisis teams,630,2018-05-17 00:00:00.0000000
2014,Tipton,Per 1,000 people,11,2018-05-17 00:00:00.0000000
2014,Tipton,Total assessments,650,2018-05-17 00:00:00.0000000
2014,Trousdale,By crisis walk-in centers,5,2018-05-17 00:00:00.0000000
2014,Trousdale,By mobile crisis teams,68,2018-05-17 00:00:00.0000000
2014,Trousdale,Per 1,000 people,9,2018-05-17 00:00:00.0000000
2014,Trousdale,Total assessments,73,2018-05-17 00:00:00.0000000
2014,Unicoi,By crisis walk-in centers,17,2018-05-17 00:00:00.0000000
2014,Unicoi,By mobile crisis teams,127,2018-05-17 00:00:00.0000000
2014,Unicoi,Per 1,000 people,8,2018-05-17 00:00:00.0000000
2014,Unicoi,Total assessments,144,2018-05-17 00:00:00.0000000
2014,Union,By crisis walk-in centers,19,2018-05-17 00:00:00.0000000
2014,Union,By mobile crisis teams,93,2018-05-17 00:00:00.0000000
2014,Union,Per 1,000 people,6,2018-05-17 00:00:00.0000000
2014,Union,Total assessments,112,2018-05-17 00:00:00.0000000
2014,Unknown,By crisis walk-in centers,188,2018-05-17 00:00:00.0000000
2014,Unknown,By mobile crisis teams,2043,2018-05-17 00:00:00.0000000
2014,Unknown,Per 1,000 people,NA,2018-05-17 00:00:00.0000000
2014,Unknown,Total assessments,2231,2018-05-17 00:00:00.0000000
2014,VanBuren,By crisis walk-in centers,11,2018-05-17 00:00:00.0000000
2014,VanBuren,By mobile crisis teams,37,2018-05-17 00:00:00.0000000
2014,VanBuren,Per 1,000 people,8,2018-05-17 00:00:00.0000000
2014,VanBuren,Total assessments,48,2018-05-17 00:00:00.0000000
2014,Warren,By crisis walk-in centers,76,2018-05-17 00:00:00.0000000
2014,Warren,By mobile crisis teams,386,2018-05-17 00:00:00.0000000
2014,Warren,Per 1,000 people,11,2018-05-17 00:00:00.0000000
2014,Warren,Total assessments,462,2018-05-17 00:00:00.0000000
2014,Washington,By crisis walk-in centers,360,2018-05-17 00:00:00.0000000
2014,Washington,By mobile crisis teams,1184,2018-05-17 00:00:00.0000000
2014,Washington,Per 1,000 people,12,2018-05-17 00:00:00.0000000
2014,Washington,Total assessments,1544,2018-05-17 00:00:00.0000000
2014,Wayne,By crisis walk-in centers,2,2018-05-17 00:00:00.0000000
2014,Wayne,By mobile crisis teams,121,2018-05-17 00:00:00.0000000
2014,Wayne,Per 1,000 people,7,2018-05-17 00:00:00.0000000
2014,Wayne,Total assessments,123,2018-05-17 00:00:00.0000000
2014,Weakley,By crisis walk-in centers,31,2018-05-17 00:00:00.0000000
2014,Weakley,By mobile crisis teams,304,2018-05-17 00:00:00.0000000
2014,Weakley,Per 1,000 people,10,2018-05-17 00:00:00.0000000
2014,Weakley,Total assessments,335,2018-05-17 00:00:00.0000000
2014,White,By crisis walk-in centers,157,2018-05-17 00:00:00.0000000
2014,White,By mobile crisis teams,189,2018-05-17 00:00:00.0000000
2014,White,Per 1,000 people,13,2018-05-17 00:00:00.0000000
2014,White,Total assessments,346,2018-05-17 00:00:00.0000000
2014,Williamson,By crisis walk-in centers,7,2018-05-17 00:00:00.0000000
2014,Williamson,By mobile crisis teams,358,2018-05-17 00:00:00.0000000
2014,Williamson,Per 1,000 people,2,2018-05-17 00:00:00.0000000
2014,Williamson,Total assessments,365,2018-05-17 00:00:00.0000000
2014,Wilson,By crisis walk-in centers,18,2018-05-17 00:00:00.0000000
