FY,County,Category,Value,LastReportedDate,
2014,Lauderdale,Percent of all served for marijuana use,0.556,2018-05-17 00:00:00.0000000
2014,Lauderdale,Rate of marijuana users served per 10,000 people living in poverty,106.2,2018-05-17 00:00:00.0000000
2014,Lawrence,All individuals served,76,2018-05-17 00:00:00.0000000
2014,Lawrence,All individuals served for marijuana use,35,2018-05-17 00:00:00.0000000
2014,Lawrence,Percent of all served for marijuana use,0.461,2018-05-17 00:00:00.0000000
2014,Lawrence,Rate of marijuana users served per 10,000 people living in poverty,61.2,2018-05-17 00:00:00.0000000
2014,Lewis,All individuals served,44,2018-05-17 00:00:00.0000000
2014,Lewis,All individuals served for marijuana use,12,2018-05-17 00:00:00.0000000
2014,Lewis,Percent of all served for marijuana use,N/A,2018-05-17 00:00:00.0000000
2014,Lewis,Rate of marijuana users served per 10,000 people living in poverty,N/A,2018-05-17 00:00:00.0000000
2014,Lincoln,All individuals served,28,2018-05-17 00:00:00.0000000
2014,Lincoln,All individuals served for marijuana use,16,2018-05-17 00:00:00.0000000
2014,Lincoln,Percent of all served for marijuana use,N/A,2018-05-17 00:00:00.0000000
2014,Lincoln,Rate of marijuana users served per 10,000 people living in poverty,N/A,2018-05-17 00:00:00.0000000
2014,Loudon,All individuals served,54,2018-05-17 00:00:00.0000000
2014,Loudon,All individuals served for marijuana use,18,2018-05-17 00:00:00.0000000
2014,Loudon,Percent of all served for marijuana use,N/A,2018-05-17 00:00:00.0000000
2014,Loudon,Rate of marijuana users served per 10,000 people living in poverty,N/A,2018-05-17 00:00:00.0000000
2014,Macon,All individuals served,34,2018-05-17 00:00:00.0000000
2014,Macon,All individuals served for marijuana use,15,2018-05-17 00:00:00.0000000
2014,Macon,Percent of all served for marijuana use,N/A,2018-05-17 00:00:00.0000000
2014,Macon,Rate of marijuana users served per 10,000 people living in poverty,N/A,2018-05-17 00:00:00.0000000
2014,Madison,All individuals served,473,2018-05-17 00:00:00.0000000
2014,Madison,All individuals served for marijuana use,202,2018-05-17 00:00:00.0000000
2014,Madison,Percent of all served for marijuana use,0.427,2018-05-17 00:00:00.0000000
2014,Madison,Rate of marijuana users served per 10,000 people living in poverty,141.9,2018-05-17 00:00:00.0000000
2014,Marion,All individuals served,55,2018-05-17 00:00:00.0000000
2014,Marion,All individuals served for marijuana use,26,2018-05-17 00:00:00.0000000
2014,Marion,Percent of all served for marijuana use,0.473,2018-05-17 00:00:00.0000000
2014,Marion,Rate of marijuana users served per 10,000 people living in poverty,64.5,2018-05-17 00:00:00.0000000
2014,Marshall,All individuals served,34,2018-05-17 00:00:00.0000000
2014,Marshall,All individuals served for marijuana use,16,2018-05-17 00:00:00.0000000
2014,Marshall,Percent of all served for marijuana use,N/A,2018-05-17 00:00:00.0000000
2014,Marshall,Rate of marijuana users served per 10,000 people living in poverty,N/A,2018-05-17 00:00:00.0000000
2014,Maury,All individuals served,185,2018-05-17 00:00:00.0000000
2014,Maury,All individuals served for marijuana use,92,2018-05-17 00:00:00.0000000
2014,Maury,Percent of all served for marijuana use,0.497,2018-05-17 00:00:00.0000000
2014,Maury,Rate of marijuana users served per 10,000 people living in poverty,98.9,2018-05-17 00:00:00.0000000
2014,McMinn,All individuals served,72,2018-05-17 00:00:00.0000000
2014,McMinn,All individuals served for marijuana use,23,2018-05-17 00:00:00.0000000
2014,McMinn,Percent of all served for marijuana use,0.319,2018-05-17 00:00:00.0000000
2014,McMinn,Rate of marijuana users served per 10,000 people living in poverty,30.4,2018-05-17 00:00:00.0000000
2014,Mcnairy,All individuals served,51,2018-05-17 00:00:00.0000000
2014,Mcnairy,All individuals served for marijuana use,15,2018-05-17 00:00:00.0000000
2014,Mcnairy,Percent of all served for marijuana use,N/A,2018-05-17 00:00:00.0000000
2014,Mcnairy,Rate of marijuana users served per 10,000 people living in poverty,N/A,2018-05-17 00:00:00.0000000
2014,Meigs,All individuals served,9,2018-05-17 00:00:00.0000000
2014,Meigs,All individuals served for marijuana use,N/A,2018-05-17 00:00:00.0000000
2014,Meigs,Percent of all served for marijuana use,N/A,2018-05-17 00:00:00.0000000
2014,Meigs,Rate of marijuana users served per 10,000 people living in poverty,N/A,2018-05-17 00:00:00.0000000
2014,Monroe,All individuals served,80,2018-05-17 00:00:00.0000000
2014,Monroe,All individuals served for marijuana use,38,2018-05-17 00:00:00.0000000
2014,Monroe,Percent of all served for marijuana use,0.475,2018-05-17 00:00:00.0000000
2014,Monroe,Rate of marijuana users served per 10,000 people living in poverty,57.3,2018-05-17 00:00:00.0000000
2014,Montgomery,All individuals served,172,2018-05-17 00:00:00.0000000
2014,Montgomery,All individuals served for marijuana use,75,2018-05-17 00:00:00.0000000
2014,Montgomery,Percent of all served for marijuana use,0.436,2018-05-17 00:00:00.0000000
2014,Montgomery,Rate of marijuana users served per 10,000 people living in poverty,35.3,2018-05-17 00:00:00.0000000
2014,Moore,All individuals served,N/A,2018-05-17 00:00:00.0000000
2014,Moore,All individuals served for marijuana use,N/A,2018-05-17 00:00:00.0000000
2014,Moore,Percent of all served for marijuana use,N/A,2018-05-17 00:00:00.0000000
2014,Moore,Rate of marijuana users served per 10,000 people living in poverty,N/A,2018-05-17 00:00:00.0000000
2014,Morgan,All individuals served,24,2018-05-17 00:00:00.0000000
2014,Morgan,All individuals served for marijuana use,7,2018-05-17 00:00:00.0000000
2014,Morgan,Percent of all served for marijuana use,N/A,2018-05-17 00:00:00.0000000
2014,Morgan,Rate of marijuana users served per 10,000 people living in poverty,N/A,2018-05-17 00:00:00.0000000
2014,Obion,All individuals served,94,2018-05-17 00:00:00.0000000
2014,Obion,All individuals served for marijuana use,50,2018-05-17 00:00:00.0000000
2014,Obion,Percent of all served for marijuana use,0.532,2018-05-17 00:00:00.0000000
2014,Obion,Rate of marijuana users served per 10,000 people living in poverty,114,2018-05-17 00:00:00.0000000
2014,Overton,All individuals served,32,2018-05-17 00:00:00.0000000
2014,Overton,All individuals served for marijuana use,10,2018-05-17 00:00:00.0000000
2014,Overton,Percent of all served for marijuana use,N/A,2018-05-17 00:00:00.0000000
2014,Overton,Rate of marijuana users served per 10,000 people living in poverty,N/A,2018-05-17 00:00:00.0000000
2014,Perry,All individuals served,10,2018-05-17 00:00:00.0000000
2014,Perry,All individuals served for marijuana use,N/A,2018-05-17 00:00:00.0000000
2014,Perry,Percent of all served for marijuana use,N/A,2018-05-17 00:00:00.0000000
2014,Perry,Rate of marijuana users served per 10,000 people living in poverty,N/A,2018-05-17 00:00:00.0000000
2014,Pickett,All individuals served,9,2018-05-17 00:00:00.0000000
2014,Pickett,All individuals served for marijuana use,N/A,2018-05-17 00:00:00.0000000
2014,Pickett,Percent of all served for marijuana use,N/A,2018-05-17 00:00:00.0000000
2014,Pickett,Rate of marijuana users served per 10,000 people living in poverty,N/A,2018-05-17 00:00:00.0000000
2014,Polk,All individuals served,11,2018-05-17 00:00:00.0000000
2014,Polk,All individuals served for marijuana use,7,2018-05-17 00:00:00.0000000
2014,Polk,Percent of all served for marijuana use,N/A,2018-05-17 00:00:00.0000000
2014,Polk,Rate of marijuana users served per 10,000 people living in poverty,N/A,2018-05-17 00:00:00.0000000
2014,Putnam,All individuals served,179,2018-05-17 00:00:00.0000000
2014,Putnam,All individuals served for marijuana use,46,2018-05-17 00:00:00.0000000
2014,Putnam,Percent of all served for marijuana use,0.257,2018-05-17 00:00:00.0000000
2014,Putnam,Rate of marijuana users served per 10,000 people living in poverty,29.2,2018-05-17 00:00:00.0000000
2014,Rhea,All individuals served,40,2018-05-17 00:00:00.0000000
2014,Rhea,All individuals served for marijuana use,11,2018-05-17 00:00:00.0000000
2014,Rhea,Percent of all served for marijuana use,N/A,2018-05-17 00:00:00.0000000
2014,Rhea,Rate of marijuana users served per 10,000 people living in poverty,N/A,2018-05-17 00:00:00.0000000
2014,Roane,All individuals served,61,2018-05-17 00:00:00.0000000
2014,Roane,All individuals served for marijuana use,18,2018-05-17 00:00:00.0000000
2014,Roane,Percent of all served for marijuana use,N/A,2018-05-17 00:00:00.0000000
2014,Roane,Rate of marijuana users served per 10,000 people living in poverty,N/A,2018-05-17 00:00:00.0000000
2014,Robertson,All individuals served,75,2018-05-17 00:00:00.0000000
2014,Robertson,All individuals served for marijuana use,16,2018-05-17 00:00:00.0000000
2014,Robertson,Percent of all served for marijuana use,N/A,2018-05-17 00:00:00.0000000
2014,Robertson,Rate of marijuana users served per 10,000 people living in poverty,N/A,2018-05-17 00:00:00.0000000
2014,Rutherford,All individuals served,402,2018-05-17 00:00:00.0000000
2014,Rutherford,All individuals served for marijuana use,180,2018-05-17 00:00:00.0000000
2014,Rutherford,Percent of all served for marijuana use,0.448,2018-05-17 00:00:00.0000000
2014,Rutherford,Rate of marijuana users served per 10,000 people living in poverty,63.6,2018-05-17 00:00:00.0000000
2014,Scott,All individuals served,19,2018-05-17 00:00:00.0000000
2014,Scott,All individuals served for marijuana use,N/A,2018-05-17 00:00:00.0000000
2014,Scott,Percent of all served for marijuana use,N/A,2018-05-17 00:00:00.0000000
2014,Scott,Rate of marijuana users served per 10,000 people living in poverty,N/A,2018-05-17 00:00:00.0000000
2014,Sequatchie,All individuals served,16,2018-05-17 00:00:00.0000000
2014,Sequatchie,All individuals served for marijuana use,N/A,2018-05-17 00:00:00.0000000
2014,Sequatchie,Percent of all served for marijuana use,N/A,2018-05-17 00:00:00.0000000
2014,Sequatchie,Rate of marijuana users served per 10,000 people living in poverty,N/A,2018-05-17 00:00:00.0000000
2014,Sevier,All individuals served,171,2018-05-17 00:00:00.0000000
2014,Sevier,All individuals served for marijuana use,62,2018-05-17 00:00:00.0000000
2014,Sevier,Percent of all served for marijuana use,0.363,2018-05-17 00:00:00.0000000
2014,Sevier,Rate of marijuana users served per 10,000 people living in poverty,59,2018-05-17 00:00:00.0000000
2014,Shelby,All individuals served,2441,2018-05-17 00:00:00.0000000
2014,Shelby,All individuals served for marijuana use,975,2018-05-17 00:00:00.0000000
2014,Shelby,Percent of all served for marijuana use,0.399,2018-05-17 00:00:00.0000000
2014,Shelby,Rate of marijuana users served per 10,000 people living in poverty,69,2018-05-17 00:00:00.0000000
2014,Smith,All individuals served,26,2018-05-17 00:00:00.0000000
2014,Smith,All individuals served for marijuana use,12,2018-05-17 00:00:00.0000000
2014,Smith,Percent of all served for marijuana use,N/A,2018-05-17 00:00:00.0000000
2014,Smith,Rate of marijuana users served per 10,000 people living in poverty,N/A,2018-05-17 00:00:00.0000000
2014,Stewart,All individuals served,14,2018-05-17 00:00:00.0000000
2014,Stewart,All individuals served for marijuana use,N/A,2018-05-17 00:00:00.0000000
2014,Stewart,Percent of all served for marijuana use,N/A,2018-05-17 00:00:00.0000000
2014,Stewart,Rate of marijuana users served per 10,000 people living in poverty,N/A,2018-05-17 00:00:00.0000000
2014,Sullivan,All individuals served,635,2018-05-17 00:00:00.0000000
2014,Sullivan,All individuals served for marijuana use,285,2018-05-17 00:00:00.0000000
2014,Sullivan,Percent of all served for marijuana use,0.449,2018-05-17 00:00:00.0000000
2014,Sullivan,Rate of marijuana users served per 10,000 people living in poverty,127.9,2018-05-17 00:00:00.0000000
2014,Sumner,All individuals served,222,2018-05-17 00:00:00.0000000
2014,Sumner,All individuals served for marijuana use,69,2018-05-17 00:00:00.0000000
2014,Sumner,Percent of all served for marijuana use,0.311,2018-05-17 00:00:00.0000000
2014,Sumner,Rate of marijuana users served per 10,000 people living in poverty,52,2018-05-17 00:00:00.0000000
2014,Tennessee,All individuals served,14740,2018-05-17 00:00:00.0000000
2014,Tennessee,All individuals served for marijuana use,5691,2018-05-17 00:00:00.0000000
2014,Tennessee,Percent of all served for marijuana use,0.386,2018-05-17 00:00:00.0000000
2014,Tennessee,Rate of marijuana users served per 10,000 people living in poverty,65.4,2018-05-17 00:00:00.0000000
