FY,County,Category,Value,LastReportedDate,
2014,Claiborne,All individuals served for opioid use,56,2018-05-17 00:00:00.0000000
2014,Claiborne,Percent of all served for opioid use,0.889,2018-05-17 00:00:00.0000000
2014,Claiborne,Rate of opioid users served per 10,000 people living in poverty,93,2018-05-17 00:00:00.0000000
2014,Clay,All individuals served,38,2018-05-17 00:00:00.0000000
2014,Clay,All individuals served for opioid use,18,2018-05-17 00:00:00.0000000
2014,Clay,Percent of all served for opioid use,N/A,2018-05-17 00:00:00.0000000
2014,Clay,Rate of opioid users served per 10,000 people living in poverty,N/A,2018-05-17 00:00:00.0000000
2014,Cocke,All individuals served,50,2018-05-17 00:00:00.0000000
2014,Cocke,All individuals served for opioid use,33,2018-05-17 00:00:00.0000000
2014,Cocke,Percent of all served for opioid use,0.66,2018-05-17 00:00:00.0000000
2014,Cocke,Rate of opioid users served per 10,000 people living in poverty,46,2018-05-17 00:00:00.0000000
2014,Coffee,All individuals served,186,2018-05-17 00:00:00.0000000
2014,Coffee,All individuals served for opioid use,50,2018-05-17 00:00:00.0000000
2014,Coffee,Percent of all served for opioid use,0.269,2018-05-17 00:00:00.0000000
2014,Coffee,Rate of opioid users served per 10,000 people living in poverty,58.8,2018-05-17 00:00:00.0000000
2014,Crockett,All individuals served,63,2018-05-17 00:00:00.0000000
2014,Crockett,All individuals served for opioid use,14,2018-05-17 00:00:00.0000000
2014,Crockett,Percent of all served for opioid use,N/A,2018-05-17 00:00:00.0000000
2014,Crockett,Rate of opioid users served per 10,000 people living in poverty,N/A,2018-05-17 00:00:00.0000000
2014,Cumberland,All individuals served,89,2018-05-17 00:00:00.0000000
2014,Cumberland,All individuals served for opioid use,62,2018-05-17 00:00:00.0000000
2014,Cumberland,Percent of all served for opioid use,0.697,2018-05-17 00:00:00.0000000
2014,Cumberland,Rate of opioid users served per 10,000 people living in poverty,73.7,2018-05-17 00:00:00.0000000
2014,Davidson,All individuals served,2020,2018-05-17 00:00:00.0000000
2014,Davidson,All individuals served for opioid use,499,2018-05-17 00:00:00.0000000
2014,Davidson,Percent of all served for opioid use,0.247,2018-05-17 00:00:00.0000000
2014,Davidson,Rate of opioid users served per 10,000 people living in poverty,56.2,2018-05-17 00:00:00.0000000
2014,Decatur,All individuals served,40,2018-05-17 00:00:00.0000000
2014,Decatur,All individuals served for opioid use,6,2018-05-17 00:00:00.0000000
2014,Decatur,Percent of all served for opioid use,N/A,2018-05-17 00:00:00.0000000
2014,Decatur,Rate of opioid users served per 10,000 people living in poverty,N/A,2018-05-17 00:00:00.0000000
2014,Dekalb,All individuals served,72,2018-05-17 00:00:00.0000000
2014,Dekalb,All individuals served for opioid use,53,2018-05-17 00:00:00.0000000
2014,Dekalb,Percent of all served for opioid use,0.736,2018-05-17 00:00:00.0000000
2014,Dekalb,Rate of opioid users served per 10,000 people living in poverty,182.7,2018-05-17 00:00:00.0000000
2014,Dickson,All individuals served,66,2018-05-17 00:00:00.0000000
2014,Dickson,All individuals served for opioid use,36,2018-05-17 00:00:00.0000000
2014,Dickson,Percent of all served for opioid use,0.545,2018-05-17 00:00:00.0000000
2014,Dickson,Rate of opioid users served per 10,000 people living in poverty,60.8,2018-05-17 00:00:00.0000000
2014,Dyer,All individuals served,152,2018-05-17 00:00:00.0000000
2014,Dyer,All individuals served for opioid use,44,2018-05-17 00:00:00.0000000
2014,Dyer,Percent of all served for opioid use,0.289,2018-05-17 00:00:00.0000000
2014,Dyer,Rate of opioid users served per 10,000 people living in poverty,84.9,2018-05-17 00:00:00.0000000
2014,Fayette,All individuals served,51,2018-05-17 00:00:00.0000000
2014,Fayette,All individuals served for opioid use,20,2018-05-17 00:00:00.0000000
2014,Fayette,Percent of all served for opioid use,0.392,2018-05-17 00:00:00.0000000
2014,Fayette,Rate of opioid users served per 10,000 people living in poverty,48.2,2018-05-17 00:00:00.0000000
2014,Fentress,All individuals served,61,2018-05-17 00:00:00.0000000
2014,Fentress,All individuals served for opioid use,50,2018-05-17 00:00:00.0000000
2014,Fentress,Percent of all served for opioid use,0.82,2018-05-17 00:00:00.0000000
2014,Fentress,Rate of opioid users served per 10,000 people living in poverty,134.2,2018-05-17 00:00:00.0000000
2014,Franklin,All individuals served,78,2018-05-17 00:00:00.0000000
2014,Franklin,All individuals served for opioid use,34,2018-05-17 00:00:00.0000000
2014,Franklin,Percent of all served for opioid use,0.436,2018-05-17 00:00:00.0000000
2014,Franklin,Rate of opioid users served per 10,000 people living in poverty,67.7,2018-05-17 00:00:00.0000000
2014,Gibson,All individuals served,182,2018-05-17 00:00:00.0000000
2014,Gibson,All individuals served for opioid use,43,2018-05-17 00:00:00.0000000
2014,Gibson,Percent of all served for opioid use,0.236,2018-05-17 00:00:00.0000000
2014,Gibson,Rate of opioid users served per 10,000 people living in poverty,62.8,2018-05-17 00:00:00.0000000
2014,Giles,All individuals served,30,2018-05-17 00:00:00.0000000
2014,Giles,All individuals served for opioid use,15,2018-05-17 00:00:00.0000000
2014,Giles,Percent of all served for opioid use,N/A,2018-05-17 00:00:00.0000000
2014,Giles,Rate of opioid users served per 10,000 people living in poverty,N/A,2018-05-17 00:00:00.0000000
2014,Grainger,All individuals served,44,2018-05-17 00:00:00.0000000
2014,Grainger,All individuals served for opioid use,34,2018-05-17 00:00:00.0000000
2014,Grainger,Percent of all served for opioid use,0.773,2018-05-17 00:00:00.0000000
2014,Grainger,Rate of opioid users served per 10,000 people living in poverty,89.7,2018-05-17 00:00:00.0000000
2014,Greene,All individuals served,227,2018-05-17 00:00:00.0000000
2014,Greene,All individuals served for opioid use,135,2018-05-17 00:00:00.0000000
2014,Greene,Percent of all served for opioid use,0.595,2018-05-17 00:00:00.0000000
2014,Greene,Rate of opioid users served per 10,000 people living in poverty,113.7,2018-05-17 00:00:00.0000000
2014,Grundy,All individuals served,38,2018-05-17 00:00:00.0000000
2014,Grundy,All individuals served for opioid use,25,2018-05-17 00:00:00.0000000
2014,Grundy,Percent of all served for opioid use,0.658,2018-05-17 00:00:00.0000000
2014,Grundy,Rate of opioid users served per 10,000 people living in poverty,78.8,2018-05-17 00:00:00.0000000
2014,Hamblen,All individuals served,228,2018-05-17 00:00:00.0000000
2014,Hamblen,All individuals served for opioid use,156,2018-05-17 00:00:00.0000000
2014,Hamblen,Percent of all served for opioid use,0.684,2018-05-17 00:00:00.0000000
2014,Hamblen,Rate of opioid users served per 10,000 people living in poverty,178.9,2018-05-17 00:00:00.0000000
2014,Hamilton,All individuals served,803,2018-05-17 00:00:00.0000000
2014,Hamilton,All individuals served for opioid use,309,2018-05-17 00:00:00.0000000
2014,Hamilton,Percent of all served for opioid use,0.385,2018-05-17 00:00:00.0000000
2014,Hamilton,Rate of opioid users served per 10,000 people living in poverty,69.1,2018-05-17 00:00:00.0000000
2014,Hancock,All individuals served,23,2018-05-17 00:00:00.0000000
2014,Hancock,All individuals served for opioid use,17,2018-05-17 00:00:00.0000000
2014,Hancock,Percent of all served for opioid use,N/A,2018-05-17 00:00:00.0000000
2014,Hancock,Rate of opioid users served per 10,000 people living in poverty,N/A,2018-05-17 00:00:00.0000000
2014,Hardeman,All individuals served,47,2018-05-17 00:00:00.0000000
2014,Hardeman,All individuals served for opioid use,10,2018-05-17 00:00:00.0000000
2014,Hardeman,Percent of all served for opioid use,N/A,2018-05-17 00:00:00.0000000
2014,Hardeman,Rate of opioid users served per 10,000 people living in poverty,N/A,2018-05-17 00:00:00.0000000
2014,Hardin,All individuals served,103,2018-05-17 00:00:00.0000000
2014,Hardin,All individuals served for opioid use,49,2018-05-17 00:00:00.0000000
2014,Hardin,Percent of all served for opioid use,0.476,2018-05-17 00:00:00.0000000
2014,Hardin,Rate of opioid users served per 10,000 people living in poverty,109.3,2018-05-17 00:00:00.0000000
2014,Hawkins,All individuals served,136,2018-05-17 00:00:00.0000000
2014,Hawkins,All individuals served for opioid use,102,2018-05-17 00:00:00.0000000
2014,Hawkins,Percent of all served for opioid use,0.75,2018-05-17 00:00:00.0000000
2014,Hawkins,Rate of opioid users served per 10,000 people living in poverty,141.1,2018-05-17 00:00:00.0000000
2014,Haywood,All individuals served,52,2018-05-17 00:00:00.0000000
2014,Haywood,All individuals served for opioid use,9,2018-05-17 00:00:00.0000000
2014,Haywood,Percent of all served for opioid use,N/A,2018-05-17 00:00:00.0000000
2014,Haywood,Rate of opioid users served per 10,000 people living in poverty,N/A,2018-05-17 00:00:00.0000000
2014,Henderson,All individuals served,88,2018-05-17 00:00:00.0000000
2014,Henderson,All individuals served for opioid use,35,2018-05-17 00:00:00.0000000
2014,Henderson,Percent of all served for opioid use,0.398,2018-05-17 00:00:00.0000000
2014,Henderson,Rate of opioid users served per 10,000 people living in poverty,89.5,2018-05-17 00:00:00.0000000
2014,Henry,All individuals served,78,2018-05-17 00:00:00.0000000
2014,Henry,All individuals served for opioid use,26,2018-05-17 00:00:00.0000000
2014,Henry,Percent of all served for opioid use,0.333,2018-05-17 00:00:00.0000000
2014,Henry,Rate of opioid users served per 10,000 people living in poverty,55.2,2018-05-17 00:00:00.0000000
2014,Hickman,All individuals served,31,2018-05-17 00:00:00.0000000
2014,Hickman,All individuals served for opioid use,20,2018-05-17 00:00:00.0000000
2014,Hickman,Percent of all served for opioid use,0.645,2018-05-17 00:00:00.0000000
2014,Hickman,Rate of opioid users served per 10,000 people living in poverty,59.1,2018-05-17 00:00:00.0000000
2014,Houston,All individuals served,9,2018-05-17 00:00:00.0000000
2014,Houston,All individuals served for opioid use,N/A,2018-05-17 00:00:00.0000000
2014,Houston,Percent of all served for opioid use,N/A,2018-05-17 00:00:00.0000000
2014,Houston,Rate of opioid users served per 10,000 people living in poverty,N/A,2018-05-17 00:00:00.0000000
2014,Humphreys,All individuals served,33,2018-05-17 00:00:00.0000000
2014,Humphreys,All individuals served for opioid use,7,2018-05-17 00:00:00.0000000
2014,Humphreys,Percent of all served for opioid use,N/A,2018-05-17 00:00:00.0000000
2014,Humphreys,Rate of opioid users served per 10,000 people living in poverty,N/A,2018-05-17 00:00:00.0000000
2014,Jackson,All individuals served,34,2018-05-17 00:00:00.0000000
2014,Jackson,All individuals served for opioid use,18,2018-05-17 00:00:00.0000000
2014,Jackson,Percent of all served for opioid use,N/A,2018-05-17 00:00:00.0000000
2014,Jackson,Rate of opioid users served per 10,000 people living in poverty,N/A,2018-05-17 00:00:00.0000000
2014,Jefferson,All individuals served,66,2018-05-17 00:00:00.0000000
2014,Jefferson,All individuals served for opioid use,46,2018-05-17 00:00:00.0000000
2014,Jefferson,Percent of all served for opioid use,0.697,2018-05-17 00:00:00.0000000
2014,Jefferson,Rate of opioid users served per 10,000 people living in poverty,62.8,2018-05-17 00:00:00.0000000
2014,Johnson,All individuals served,40,2018-05-17 00:00:00.0000000
2014,Johnson,All individuals served for opioid use,12,2018-05-17 00:00:00.0000000
2014,Johnson,Percent of all served for opioid use,N/A,2018-05-17 00:00:00.0000000
2014,Johnson,Rate of opioid users served per 10,000 people living in poverty,N/A,2018-05-17 00:00:00.0000000
2014,Knox,All individuals served,1123,2018-05-17 00:00:00.0000000
2014,Knox,All individuals served for opioid use,722,2018-05-17 00:00:00.0000000
2014,Knox,Percent of all served for opioid use,0.643,2018-05-17 00:00:00.0000000
2014,Knox,Rate of opioid users served per 10,000 people living in poverty,137.9,2018-05-17 00:00:00.0000000
2014,Lake,All individuals served,29,2018-05-17 00:00:00.0000000
2014,Lake,All individuals served for opioid use,16,2018-05-17 00:00:00.0000000
2014,Lake,Percent of all served for opioid use,N/A,2018-05-17 00:00:00.0000000
2014,Lake,Rate of opioid users served per 10,000 people living in poverty,N/A,2018-05-17 00:00:00.0000000
2014,Lauderdale,All individuals served,99,2018-05-17 00:00:00.0000000
2014,Lauderdale,All individuals served for opioid use,30,2018-05-17 00:00:00.0000000
2014,Lauderdale,Percent of all served for opioid use,0.303,2018-05-17 00:00:00.0000000
2014,Lauderdale,Rate of opioid users served per 10,000 people living in poverty,57.9,2018-05-17 00:00:00.0000000
2014,Lawrence,All individuals served,76,2018-05-17 00:00:00.0000000
2014,Lawrence,All individuals served for opioid use,45,2018-05-17 00:00:00.0000000
2014,Lawrence,Percent of all served for opioid use,0.592,2018-05-17 00:00:00.0000000
2014,Lawrence,Rate of opioid users served per 10,000 people living in poverty,78.7,2018-05-17 00:00:00.0000000
2014,Lewis,All individuals served,44,2018-05-17 00:00:00.0000000
2014,Lewis,All individuals served for opioid use,22,2018-05-17 00:00:00.0000000
2014,Lewis,Percent of all served for opioid use,0.5,2018-05-17 00:00:00.0000000
2014,Lewis,Rate of opioid users served per 10,000 people living in poverty,120,2018-05-17 00:00:00.0000000
2014,Lincoln,All individuals served,28,2018-05-17 00:00:00.0000000
2014,Lincoln,All individuals served for opioid use,8,2018-05-17 00:00:00.0000000
2014,Lincoln,Percent of all served for opioid use,N/A,2018-05-17 00:00:00.0000000
2014,Lincoln,Rate of opioid users served per 10,000 people living in poverty,N/A,2018-05-17 00:00:00.0000000
2014,Loudon,All individuals served,54,2018-05-17 00:00:00.0000000
2014,Loudon,All individuals served for opioid use,37,2018-05-17 00:00:00.0000000
2014,Loudon,Percent of all served for opioid use,0.685,2018-05-17 00:00:00.0000000
2014,Loudon,Rate of opioid users served per 10,000 people living in poverty,59.5,2018-05-17 00:00:00.0000000
2014,Macon,All individuals served,34,2018-05-17 00:00:00.0000000
2014,Macon,All individuals served for opioid use,18,2018-05-17 00:00:00.0000000
2014,Macon,Percent of all served for opioid use,N/A,2018-05-17 00:00:00.0000000
2014,Macon,Rate of opioid users served per 10,000 people living in poverty,N/A,2018-05-17 00:00:00.0000000
2014,Madison,All individuals served,473,2018-05-17 00:00:00.0000000
2014,Madison,All individuals served for opioid use,114,2018-05-17 00:00:00.0000000
2014,Madison,Percent of all served for opioid use,0.241,2018-05-17 00:00:00.0000000
2014,Madison,Rate of opioid users served per 10,000 people living in poverty,80.1,2018-05-17 00:00:00.0000000
2014,Marion,All individuals served,55,2018-05-17 00:00:00.0000000
2014,Marion,All individuals served for opioid use,27,2018-05-17 00:00:00.0000000
2014,Marion,Percent of all served for opioid use,0.491,2018-05-17 00:00:00.0000000
2014,Marion,Rate of opioid users served per 10,000 people living in poverty,67,2018-05-17 00:00:00.0000000
2014,Marshall,All individuals served,34,2018-05-17 00:00:00.0000000
2014,Marshall,All individuals served for opioid use,11,2018-05-17 00:00:00.0000000
2014,Marshall,Percent of all served for opioid use,N/A,2018-05-17 00:00:00.0000000
2014,Marshall,Rate of opioid users served per 10,000 people living in poverty,N/A,2018-05-17 00:00:00.0000000
2014,Maury,All individuals served,185,2018-05-17 00:00:00.0000000
2014,Maury,All individuals served for opioid use,57,2018-05-17 00:00:00.0000000
2014,Maury,Percent of all served for opioid use,0.308,2018-05-17 00:00:00.0000000
2014,Maury,Rate of opioid users served per 10,000 people living in poverty,61.3,2018-05-17 00:00:00.0000000
2014,McMinn,All individuals served,72,2018-05-17 00:00:00.0000000
2014,McMinn,All individuals served for opioid use,45,2018-05-17 00:00:00.0000000
2014,McMinn,Percent of all served for opioid use,0.625,2018-05-17 00:00:00.0000000
2014,McMinn,Rate of opioid users served per 10,000 people living in poverty,59.5,2018-05-17 00:00:00.0000000
2014,Mcnairy,All individuals served,51,2018-05-17 00:00:00.0000000
2014,Mcnairy,All individuals served for opioid use,33,2018-05-17 00:00:00.0000000
2014,Mcnairy,Percent of all served for opioid use,0.647,2018-05-17 00:00:00.0000000
2014,Mcnairy,Rate of opioid users served per 10,000 people living in poverty,71.8,2018-05-17 00:00:00.0000000
2014,Meigs,All individuals served,9,2018-05-17 00:00:00.0000000
2014,Meigs,All individuals served for opioid use,N/A,2018-05-17 00:00:00.0000000
2014,Meigs,Percent of all served for opioid use,N/A,2018-05-17 00:00:00.0000000
2014,Meigs,Rate of opioid users served per 10,000 people living in poverty,N/A,2018-05-17 00:00:00.0000000
2014,Monroe,All individuals served,80,2018-05-17 00:00:00.0000000
2014,Monroe,All individuals served for opioid use,38,2018-05-17 00:00:00.0000000
2014,Monroe,Percent of all served for opioid use,0.475,2018-05-17 00:00:00.0000000
2014,Monroe,Rate of opioid users served per 10,000 people living in poverty,57.3,2018-05-17 00:00:00.0000000
2014,Montgomery,All individuals served,172,2018-05-17 00:00:00.0000000
2014,Montgomery,All individuals served for opioid use,75,2018-05-17 00:00:00.0000000
2014,Montgomery,Percent of all served for opioid use,0.436,2018-05-17 00:00:00.0000000
2014,Montgomery,Rate of opioid users served per 10,000 people living in poverty,35.3,2018-05-17 00:00:00.0000000
2014,Moore,All individuals served,N/A,2018-05-17 00:00:00.0000000
2014,Moore,All individuals served for opioid use,N/A,2018-05-17 00:00:00.0000000
2014,Moore,Percent of all served for opioid use,N/A,2018-05-17 00:00:00.0000000
2014,Moore,Rate of opioid users served per 10,000 people living in poverty,N/A,2018-05-17 00:00:00.0000000
2014,Morgan,All individuals served,24,2018-05-17 00:00:00.0000000
2014,Morgan,All individuals served for opioid use,21,2018-05-17 00:00:00.0000000
2014,Morgan,Percent of all served for opioid use,0.875,2018-05-17 00:00:00.0000000
2014,Morgan,Rate of opioid users served per 10,000 people living in poverty,59.1,2018-05-17 00:00:00.0000000
2014,Obion,All individuals served,94,2018-05-17 00:00:00.0000000
2014,Obion,All individuals served for opioid use,26,2018-05-17 00:00:00.0000000
2014,Obion,Percent of all served for opioid use,0.277,2018-05-17 00:00:00.0000000
2014,Obion,Rate of opioid users served per 10,000 people living in poverty,59.3,2018-05-17 00:00:00.0000000
2014,Overton,All individuals served,32,2018-05-17 00:00:00.0000000
2014,Overton,All individuals served for opioid use,23,2018-05-17 00:00:00.0000000
2014,Overton,Percent of all served for opioid use,0.719,2018-05-17 00:00:00.0000000
2014,Overton,Rate of opioid users served per 10,000 people living in poverty,62.1,2018-05-17 00:00:00.0000000
2014,Perry,All individuals served,10,2018-05-17 00:00:00.0000000
2014,Perry,All individuals served for opioid use,5,2018-05-17 00:00:00.0000000
2014,Perry,Percent of all served for opioid use,N/A,2018-05-17 00:00:00.0000000
2014,Perry,Rate of opioid users served per 10,000 people living in poverty,N/A,2018-05-17 00:00:00.0000000
2014,Pickett,All individuals served,9,2018-05-17 00:00:00.0000000
2014,Pickett,All individuals served for opioid use,6,2018-05-17 00:00:00.0000000
2014,Pickett,Percent of all served for opioid use,N/A,2018-05-17 00:00:00.0000000
2014,Pickett,Rate of opioid users served per 10,000 people living in poverty,N/A,2018-05-17 00:00:00.0000000
2014,Polk,All individuals served,11,2018-05-17 00:00:00.0000000
2014,Polk,All individuals served for opioid use,6,2018-05-17 00:00:00.0000000
2014,Polk,Percent of all served for opioid use,N/A,2018-05-17 00:00:00.0000000
2014,Polk,Rate of opioid users served per 10,000 people living in poverty,N/A,2018-05-17 00:00:00.0000000
2014,Putnam,All individuals served,179,2018-05-17 00:00:00.0000000
2014,Putnam,All individuals served for opioid use,123,2018-05-17 00:00:00.0000000
2014,Putnam,Percent of all served for opioid use,0.687,2018-05-17 00:00:00.0000000
2014,Putnam,Rate of opioid users served per 10,000 people living in poverty,78.1,2018-05-17 00:00:00.0000000
2014,Rhea,All individuals served,40,2018-05-17 00:00:00.0000000
2014,Rhea,All individuals served for opioid use,25,2018-05-17 00:00:00.0000000
2014,Rhea,Percent of all served for opioid use,0.625,2018-05-17 00:00:00.0000000
2014,Rhea,Rate of opioid users served per 10,000 people living in poverty,43.1,2018-05-17 00:00:00.0000000
2014,Roane,All individuals served,61,2018-05-17 00:00:00.0000000
2014,Roane,All individuals served for opioid use,42,2018-05-17 00:00:00.0000000
2014,Roane,Percent of all served for opioid use,0.689,2018-05-17 00:00:00.0000000
2014,Roane,Rate of opioid users served per 10,000 people living in poverty,70.9,2018-05-17 00:00:00.0000000
2014,Robertson,All individuals served,75,2018-05-17 00:00:00.0000000
2014,Robertson,All individuals served for opioid use,29,2018-05-17 00:00:00.0000000
2014,Robertson,Percent of all served for opioid use,0.387,2018-05-17 00:00:00.0000000
2014,Robertson,Rate of opioid users served per 10,000 people living in poverty,48,2018-05-17 00:00:00.0000000
2014,Rutherford,All individuals served,402,2018-05-17 00:00:00.0000000
2014,Rutherford,All individuals served for opioid use,141,2018-05-17 00:00:00.0000000
2014,Rutherford,Percent of all served for opioid use,0.351,2018-05-17 00:00:00.0000000
2014,Rutherford,Rate of opioid users served per 10,000 people living in poverty,49.8,2018-05-17 00:00:00.0000000
2014,Scott,All individuals served,19,2018-05-17 00:00:00.0000000
2014,Scott,All individuals served for opioid use,16,2018-05-17 00:00:00.0000000
2014,Scott,Percent of all served for opioid use,N/A,2018-05-17 00:00:00.0000000
2014,Scott,Rate of opioid users served per 10,000 people living in poverty,N/A,2018-05-17 00:00:00.0000000
2014,Sequatchie,All individuals served,16,2018-05-17 00:00:00.0000000
2014,Sequatchie,All individuals served for opioid use,6,2018-05-17 00:00:00.0000000
2014,Sequatchie,Percent of all served for opioid use,N/A,2018-05-17 00:00:00.0000000
2014,Sequatchie,Rate of opioid users served per 10,000 people living in poverty,N/A,2018-05-17 00:00:00.0000000
2014,Sevier,All individuals served,171,2018-05-17 00:00:00.0000000
2014,Sevier,All individuals served for opioid use,114,2018-05-17 00:00:00.0000000
2014,Sevier,Percent of all served for opioid use,0.667,2018-05-17 00:00:00.0000000
2014,Sevier,Rate of opioid users served per 10,000 people living in poverty,108.6,2018-05-17 00:00:00.0000000
2014,Shelby,All individuals served,2441,2018-05-17 00:00:00.0000000
2014,Shelby,All individuals served for opioid use,582,2018-05-17 00:00:00.0000000
2014,Shelby,Percent of all served for opioid use,0.238,2018-05-17 00:00:00.0000000
2014,Shelby,Rate of opioid users served per 10,000 people living in poverty,41.2,2018-05-17 00:00:00.0000000
2014,Smith,All individuals served,26,2018-05-17 00:00:00.0000000
2014,Smith,All individuals served for opioid use,16,2018-05-17 00:00:00.0000000
2014,Smith,Percent of all served for opioid use,N/A,2018-05-17 00:00:00.0000000
2014,Smith,Rate of opioid users served per 10,000 people living in poverty,N/A,2018-05-17 00:00:00.0000000
2014,Stewart,All individuals served,14,2018-05-17 00:00:00.0000000
2014,Stewart,All individuals served for opioid use,7,2018-05-17 00:00:00.0000000
2014,Stewart,Percent of all served for opioid use,N/A,2018-05-17 00:00:00.0000000
2014,Stewart,Rate of opioid users served per 10,000 people living in poverty,N/A,2018-05-17 00:00:00.0000000
2014,Sullivan,All individuals served,635,2018-05-17 00:00:00.0000000
2014,Sullivan,All individuals served for opioid use,299,2018-05-17 00:00:00.0000000
2014,Sullivan,Percent of all served for opioid use,0.471,2018-05-17 00:00:00.0000000
2014,Sullivan,Rate of opioid users served per 10,000 people living in poverty,134.2,2018-05-17 00:00:00.0000000
2014,Sumner,All individuals served,222,2018-05-17 00:00:00.0000000
2014,Sumner,All individuals served for opioid use,113,2018-05-17 00:00:00.0000000
2014,Sumner,Percent of all served for opioid use,0.509,2018-05-17 00:00:00.0000000
2014,Sumner,Rate of opioid users served per 10,000 people living in poverty,85.2,2018-05-17 00:00:00.0000000
2014,Tennessee,All individuals served,14740,2018-05-17 00:00:00.0000000
2014,Tennessee,All individuals served for opioid use,6185,2018-05-17 00:00:00.0000000
2014,Tennessee,Percent of all served for opioid use,0.42,2018-05-17 00:00:00.0000000
2014,Tennessee,Rate of opioid users served per 10,000 people living in poverty,71.1,2018-05-17 00:00:00.0000000
2014,Tipton,All individuals served,69,2018-05-17 00:00:00.0000000
2014,Tipton,All individuals served for opioid use,18,2018-05-17 00:00:00.0000000
2014,Tipton,Percent of all served for opioid use,N/A,2018-05-17 00:00:00.0000000
2014,Tipton,Rate of opioid users served per 10,000 people living in poverty,N/A,2018-05-17 00:00:00.0000000
2014,Trousdale,All individuals served,N/A,2018-05-17 00:00:00.0000000
2014,Trousdale,All individuals served for opioid use,N/A,2018-05-17 00:00:00.0000000
