Year,CountyName,Subject,Grade,ValidTests,OnMasteredPct,UpdatedBy,LastUpdateDateTime,
2017,McMinn,HS Math,9th through 12th,1528,16.8000,AG03536,2019-03-12
2017,McNairy,HS Math,9th through 12th,1033,15.2000,AG03536,2019-03-12
2017,Meigs,HS Math,9th through 12th,382,22.0000,AG03536,2019-03-12
2017,Monroe,HS Math,9th through 12th,1395,20.3000,AG03536,2019-03-12
2017,Montgomery,HS Math,9th through 12th,6794,26.8000,AG03536,2019-03-12
2017,Moore,HS Math,9th through 12th,180,22.8000,AG03536,2019-03-12
2017,Morgan,HS Math,9th through 12th,659,8.3000,AG03536,2019-03-12
2017,Obion,HS Math,9th through 12th,1154,21.7000,AG03536,2019-03-12
2017,Overton,HS Math,9th through 12th,631,28.1000,AG03536,2019-03-12
2017,Perry,HS Math,9th through 12th,248,9.7000,AG03536,2019-03-12
2017,Pickett,HS Math,9th through 12th,183,18.0000,AG03536,2019-03-12
2017,Polk,HS Math,9th through 12th,596,19.8000,AG03536,2019-03-12
2017,Putnam,HS Math,9th through 12th,2269,27.9000,AG03536,2019-03-12
2017,Rhea,HS Math,9th through 12th,1132,22.3000,AG03536,2019-03-12
2017,Roane,HS Math,9th through 12th,1424,13.7000,AG03536,2019-03-12
2017,Robertson,HS Math,9th through 12th,2402,19.1000,AG03536,2019-03-12
2017,Rutherford,HS Math,9th through 12th,11282,29.0000,AG03536,2019-03-12
2017,Scott,HS Math,9th through 12th,881,12.9000,AG03536,2019-03-12
2017,Sequatchie,HS Math,9th through 12th,521,18.6000,AG03536,2019-03-12
2017,Sevier,HS Math,9th through 12th,3174,21.5000,AG03536,2019-03-12
2017,Shelby,HS Math,9th through 12th,29380,13.8000,AG03536,2019-03-12
2017,Smith,HS Math,9th through 12th,655,29.2000,AG03536,2019-03-12
2017,State,HS Math,9th through 12th,201420,21.5000,AG03536,2019-03-12
2017,Stewart,HS Math,9th through 12th,488,25.4000,AG03536,2019-03-12
2017,Sullivan,HS Math,9th through 12th,4214,30.4000,AG03536,2019-03-12
2017,Sumner,HS Math,9th through 12th,6678,29.9000,AG03536,2019-03-12
2017,Tipton,HS Math,9th through 12th,2320,22.4000,AG03536,2019-03-12
2017,Trousdale,HS Math,9th through 12th,265,38.1000,AG03536,2019-03-12
2017,Unicoi,HS Math,9th through 12th,587,18.4000,AG03536,2019-03-12
2017,Union,HS Math,9th through 12th,606,14.7000,AG03536,2019-03-12
2017,VanBuren,HS Math,9th through 12th,169,10.7000,AG03536,2019-03-12
2017,Warren,HS Math,9th through 12th,1427,14.6000,AG03536,2019-03-12
2017,Washington,HS Math,9th through 12th,3654,41.2000,AG03536,2019-03-12
2017,Wayne,HS Math,9th through 12th,474,14.8000,AG03536,2019-03-12
2017,Weakley,HS Math,9th through 12th,894,26.7000,AG03536,2019-03-12
2017,White,HS Math,9th through 12th,854,24.0000,AG03536,2019-03-12
2017,Williamson,HS Math,9th through 12th,8110,45.1000,AG03536,2019-03-12
2017,Wilson,HS Math,9th through 12th,4550,25.4000,AG03536,2019-03-12

